SK_ID_CURR,TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_INCOME_TYPE,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_HOUSING_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,REGION_RATING_CLIENT,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE,YEARS_EMPLOYED
102280,0,F,2,135000.0,1125000.0,32895.0,1125000.0,Secondary,Married,Working,Unknown,4.0,N,N,House / apartment,0.6426461610225346,0.5673792367572691,1.0,0.0,0.0,0.0,30,6
102281,0,M,0,112500.0,427869.0,22153.5,387000.0,Higher education,Single,Commercial associate,Core staff,1.0,N,N,House / apartment,0.2858978721410488,0.1519345490496476,2.0,0.0,0.0,0.0,25,0
102282,0,M,0,108000.0,284400.0,16456.5,225000.0,Higher education,Married,Commercial associate,Managers,2.0,N,N,House / apartment,0.4128139238987978,0.5352762504724826,3.0,0.0,0.0,0.0,57,20
102283,0,F,0,67500.0,152820.0,15241.5,135000.0,Secondary,Married,Working,High skill tech staff,2.0,N,Y,House / apartment,0.5794298272334909,0.5352762504724826,2.0,0.0,0.0,0.0,47,6
102284,0,F,0,90000.0,229500.0,27364.5,229500.0,Secondary,Married,Commercial associate,Unknown,2.0,N,N,With parents,0.5642201720255343,0.2009260877159709,2.0,0.0,0.0,0.0,28,1
102285,0,M,0,90000.0,239850.0,23494.5,225000.0,Secondary,Married,Pensioner,Unknown,2.0,Y,Y,House / apartment,0.6720042989625533,0.7180328113294772,2.0,0.0,0.0,3.0,65,1000
102287,0,F,1,112500.0,99000.0,10791.0,99000.0,Secondary,Separated,Working,Sales staff,2.0,N,N,House / apartment,0.4997558732519769,0.5352762504724826,2.0,0.0,0.0,0.0,27,1
102288,0,M,0,211500.0,479637.0,22491.0,396000.0,Higher education,Single,Commercial associate,Unknown,1.0,N,N,House / apartment,0.6371235031748648,0.520897599048938,2.0,0.0,0.0,1.0,45,1
102289,0,F,0,225000.0,301095.0,21541.5,279000.0,Higher education,Widow,Commercial associate,Laborers,1.0,N,Y,House / apartment,0.7424972841363428,0.6848276586890367,1.0,0.0,0.0,2.0,57,11
102290,0,M,0,234000.0,1288350.0,37800.0,1125000.0,Secondary,Married,Commercial associate,Unknown,2.0,Y,Y,House / apartment,0.4965851268856524,0.3979463219016906,2.0,0.0,0.0,0.0,58,14
102291,0,F,0,247500.0,438493.5,18706.5,333000.0,Secondary,Separated,Working,Unknown,1.0,Y,Y,House / apartment,0.7316195081528535,0.4294236843421945,2.0,0.0,1.0,9.0,58,7
102292,0,F,1,225000.0,1011285.0,32994.0,873000.0,Higher education,Married,Working,Core staff,3.0,Y,N,House / apartment,0.6616127527071396,0.0956927242302637,2.0,2.0,0.0,4.0,27,5
102295,0,F,0,202500.0,1062027.0,31180.5,886500.0,Secondary,Married,Working,Core staff,2.0,N,Y,House / apartment,0.6026762498547462,0.6754132910917112,2.0,0.0,0.0,2.0,54,9
102297,0,M,2,675000.0,848745.0,46174.5,675000.0,Secondary,Married,Commercial associate,Drivers,4.0,Y,Y,House / apartment,0.5896840761205131,0.434733248750173,1.0,0.0,0.0,3.0,45,5
102299,0,F,0,112500.0,371245.5,14125.5,261000.0,Secondary,Married,Pensioner,Unknown,2.0,Y,Y,House / apartment,0.6261749586899528,0.746300213050371,2.0,0.0,0.0,1.0,57,1000
102300,0,F,2,49500.0,59256.0,4810.5,45000.0,Secondary,Civil marriage,Working,Medicine staff,4.0,N,N,Rented apartment,0.4190452049584146,0.5849900404894085,3.0,0.0,0.0,7.0,31,3
102301,0,M,0,157500.0,405000.0,27396.0,405000.0,Incomplete higher,Married,Working,Core staff,2.0,Y,Y,House / apartment,0.5482984420253172,0.7001838506835805,3.0,0.0,0.0,3.0,33,11
102302,0,F,1,144000.0,234000.0,11511.0,234000.0,Secondary,Separated,Commercial associate,Unknown,2.0,N,N,Office apartment,0.6831631884086732,0.3328505641648731,2.0,2.0,0.0,1.0,49,12
102304,0,M,0,90000.0,254700.0,25321.5,225000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.3551256437854799,0.6971469077844458,2.0,0.0,1.0,3.0,67,1000
102305,0,M,0,157500.0,497520.0,52371.0,450000.0,Secondary,Single,Working,Laborers,1.0,N,N,House / apartment,0.4264091800963965,0.5352762504724826,2.0,0.0,0.0,4.0,25,2
102306,0,M,0,157500.0,904500.0,46075.5,904500.0,Secondary,Married,Working,Drivers,2.0,N,Y,House / apartment,0.7205388926579414,0.7047064232963289,2.0,0.0,1.0,1.0,54,28
102307,0,F,0,117000.0,787086.0,25519.5,657000.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.690906955580505,0.7180328113294772,2.0,0.0,0.0,4.0,57,1000
102308,0,F,0,202500.0,555273.0,17023.5,463500.0,Higher education,Single,Commercial associate,Security staff,1.0,N,N,House / apartment,0.5642255487266272,0.5513812618027899,2.0,0.0,0.0,3.0,62,4
102310,0,F,1,270000.0,2517300.0,102658.5,2250000.0,Higher education,Married,State servant,Core staff,3.0,N,Y,House / apartment,0.7784187160573054,0.7001838506835805,1.0,0.0,1.0,5.0,48,22
102311,0,M,2,270000.0,592560.0,35937.0,450000.0,Incomplete higher,Married,Commercial associate,Managers,4.0,Y,Y,House / apartment,0.7322888040383413,0.5726825047161584,1.0,0.0,0.0,5.0,39,3
102312,0,F,0,81000.0,283500.0,13765.5,283500.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.4042067726499511,0.0005272652387098,2.0,0.0,1.0,2.0,59,1000
102313,0,F,2,171000.0,270000.0,13500.0,270000.0,Secondary,Married,Working,Medicine staff,4.0,N,Y,House / apartment,0.3397676945145044,0.8658959152750668,2.0,0.0,0.0,0.0,34,3
102314,0,F,1,225000.0,675000.0,28728.0,675000.0,Secondary,Widow,Working,Laborers,2.0,Y,N,House / apartment,0.7143328374226223,0.5352762504724826,2.0,0.0,0.0,0.0,47,18
102316,0,F,2,270000.0,713889.0,43803.0,661500.0,Secondary,Civil marriage,Pensioner,Unknown,4.0,Y,Y,House / apartment,0.7100027827391822,0.6092756673894402,1.0,0.0,0.0,3.0,42,1000
102317,0,M,0,360000.0,1006920.0,51412.5,900000.0,Higher education,Civil marriage,Pensioner,Unknown,2.0,Y,Y,House / apartment,0.6697397756254142,0.2650494299443805,1.0,0.0,0.0,1.0,61,1000
102318,0,M,0,112500.0,158301.0,15552.0,148500.0,Secondary,Married,State servant,Security staff,2.0,Y,Y,House / apartment,0.3057626118257897,0.5352762504724826,1.0,0.0,0.0,0.0,67,6
102319,0,M,0,135000.0,314055.0,17167.5,238500.0,Higher education,Civil marriage,Working,Security staff,2.0,Y,Y,House / apartment,0.4839784324817021,0.4794489811780563,3.0,0.0,0.0,0.0,37,3
102320,0,F,0,165150.0,595759.5,39811.5,508500.0,Higher education,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.6945190264162702,0.7338145369642702,2.0,0.0,0.0,7.0,64,1000
102321,0,F,1,99000.0,622413.0,33894.0,495000.0,Higher education,Married,Working,Core staff,3.0,N,Y,House / apartment,0.3830199774344249,0.7165702448010511,3.0,1.0,0.0,1.0,43,11
102322,0,F,0,202500.0,942300.0,30528.0,675000.0,Higher education,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.1898486314605034,0.5352762504724826,3.0,0.0,0.0,0.0,60,1000
102323,0,F,0,270000.0,792162.0,38241.0,630000.0,Higher education,Married,Working,Core staff,2.0,N,Y,House / apartment,0.6056048916803983,0.6594055320683344,1.0,0.0,0.0,3.0,62,0
102324,0,F,0,261000.0,1227901.5,46899.0,1129500.0,Secondary,Married,Pensioner,Unknown,2.0,Y,Y,House / apartment,0.3091009322948161,0.7121551551910698,2.0,0.0,2.0,2.0,52,1000
102325,0,F,0,157500.0,180000.0,9000.0,180000.0,Incomplete higher,Single,Commercial associate,Unknown,1.0,N,Y,House / apartment,0.2925191592181617,0.5352762504724826,3.0,0.0,0.0,0.0,21,0
102326,0,F,1,45000.0,135000.0,7321.5,135000.0,Secondary,Married,Working,Laborers,3.0,N,Y,House / apartment,0.3391547810043076,0.5352762504724826,2.0,0.0,0.0,0.0,28,2
102327,0,M,1,180000.0,649462.5,24196.5,580500.0,Secondary,Married,Working,Laborers,3.0,N,N,House / apartment,0.4985914281973661,0.722392890081304,2.0,0.0,1.0,1.0,39,2
102328,0,F,0,94500.0,204768.0,7483.5,162000.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.6511622821622659,0.7898803468924867,2.0,0.0,0.0,0.0,58,1000
102329,0,M,0,225000.0,447768.0,35374.5,405000.0,Higher education,Married,Commercial associate,Laborers,2.0,N,Y,House / apartment,0.7328928326742459,0.3996756156233169,1.0,0.0,0.0,8.0,26,1
102330,0,F,0,67500.0,508495.5,21672.0,454500.0,Higher education,Married,Working,Sales staff,2.0,N,N,Co-op apartment,0.5585881071756078,0.1997705696341145,2.0,1.0,2.0,1.0,42,17
102331,0,F,1,54000.0,180000.0,9000.0,180000.0,Secondary,Married,Working,Unknown,3.0,N,N,House / apartment,0.1255545334102073,0.3842068130556564,2.0,0.0,0.0,0.0,32,6
102332,0,F,0,112500.0,284400.0,15880.5,225000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.478595676040441,0.3376727217405312,1.0,0.0,1.0,4.0,65,1000
102333,0,F,0,135000.0,1061599.5,31171.5,927000.0,Higher education,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.7680170990786246,0.4650692149562261,2.0,0.0,0.0,1.0,59,1000
102334,1,M,1,229500.0,888840.0,29376.0,675000.0,Secondary,Separated,Commercial associate,Managers,2.0,Y,Y,House / apartment,0.1374790023298337,0.4543210601605785,2.0,0.0,0.0,1.0,43,1
102335,0,M,1,189000.0,1133662.5,45090.0,972000.0,Secondary,Married,Commercial associate,High skill tech staff,3.0,N,Y,House / apartment,0.7640627321931067,0.5797274227921155,1.0,0.0,1.0,3.0,41,0
102336,0,M,0,315000.0,273636.0,29601.0,247500.0,Higher education,Married,Commercial associate,Managers,2.0,Y,Y,House / apartment,0.5466406518615236,0.746300213050371,2.0,0.0,0.0,3.0,47,2
102337,1,F,0,49500.0,130824.0,5062.5,103500.0,Secondary,Separated,Pensioner,Unknown,1.0,N,Y,House / apartment,0.1318356471841191,0.3606125659189888,2.0,0.0,2.0,5.0,59,1000
102338,0,M,0,135000.0,254700.0,17019.0,225000.0,Secondary,Married,Working,Low-skill Laborers,2.0,Y,Y,House / apartment,0.2905814911276704,0.5352762504724826,2.0,0.0,0.0,0.0,38,0
102339,0,F,1,135000.0,202500.0,10125.0,202500.0,Higher education,Married,Working,Core staff,3.0,Y,N,House / apartment,0.6978952895101445,0.7309873696832169,3.0,0.0,1.0,1.0,40,15
102341,0,F,2,202500.0,337500.0,16875.0,337500.0,Secondary,Single,Working,Unknown,3.0,N,N,House / apartment,0.6293380212653933,0.3996756156233169,1.0,1.0,0.0,3.0,27,8
102343,0,M,1,180000.0,810000.0,21496.5,810000.0,Secondary,Married,Working,Drivers,3.0,N,Y,Rented apartment,0.6487244187539026,0.221335206354466,2.0,0.0,0.0,1.0,43,6
102345,0,F,0,225000.0,820638.0,32674.5,733500.0,Secondary,Married,Commercial associate,Sales staff,2.0,N,Y,House / apartment,0.7083295100374625,0.6246146584503397,1.0,0.0,2.0,2.0,48,13
102348,0,F,0,54000.0,119925.0,11988.0,112500.0,Lower secondary,Widow,Pensioner,Unknown,1.0,Y,Y,House / apartment,0.6044866148543914,0.7180328113294772,3.0,0.0,0.0,1.0,51,1000
102349,0,F,1,234000.0,1374480.0,49500.0,1125000.0,Higher education,Married,Working,Accountants,3.0,N,N,House / apartment,0.7216998859575542,0.3979463219016906,2.0,0.0,1.0,3.0,30,1
102350,0,M,0,247500.0,427500.0,21375.0,427500.0,Higher education,Married,Working,Unknown,2.0,Y,N,House / apartment,0.5878680467567513,0.4507472818545589,2.0,2.0,0.0,1.0,33,6
102351,0,M,0,297000.0,229500.0,22828.5,229500.0,Higher education,Married,Commercial associate,Managers,2.0,N,N,With parents,0.6619211158217712,0.7789040389824382,2.0,0.0,0.0,6.0,33,4
102352,0,F,0,180000.0,450000.0,22500.0,450000.0,Secondary,Separated,Working,Unknown,1.0,N,Y,House / apartment,0.729078636556229,0.3556387169923543,2.0,0.0,0.0,1.0,35,2
102353,0,F,0,157500.0,942300.0,27679.5,675000.0,Secondary,Separated,Commercial associate,Medicine staff,1.0,N,Y,House / apartment,0.472078723935541,0.5370699579791587,2.0,1.0,0.0,2.0,37,0
102354,0,F,0,144000.0,298512.0,19206.0,270000.0,Secondary,Married,Working,Private service staff,2.0,Y,Y,House / apartment,0.4698230725781852,0.6380435278721609,2.0,0.0,0.0,5.0,50,9
102355,0,F,0,112500.0,239850.0,23494.5,225000.0,Secondary,Civil marriage,Pensioner,Unknown,2.0,N,Y,House / apartment,0.5778089823598631,0.7850520263728172,2.0,0.0,0.0,2.0,68,1000
102356,0,M,1,765000.0,1350000.0,51552.0,1350000.0,Incomplete higher,Separated,Working,Unknown,2.0,Y,Y,House / apartment,0.6559698419104283,0.3622772470384314,2.0,1.0,2.0,1.0,27,8
102357,0,M,0,157500.0,1133748.0,33277.5,990000.0,Lower secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.5294616176603156,0.7380196196295241,2.0,0.0,2.0,3.0,61,1000
102358,0,F,0,171000.0,679500.0,19867.5,679500.0,Higher education,Married,Commercial associate,Sales staff,2.0,N,N,House / apartment,0.5635103153892616,0.7091891096653581,2.0,1.0,0.0,2.0,41,5
102359,0,F,0,54000.0,454500.0,33264.0,454500.0,Secondary,Married,Pensioner,Unknown,2.0,N,N,House / apartment,0.6993180277876421,0.5352762504724826,2.0,0.0,0.0,0.0,57,1000
102360,0,F,0,128250.0,364896.0,19926.0,315000.0,Secondary,Single,Working,Laborers,1.0,N,N,With parents,0.6867118354971343,0.3312508645909018,1.0,1.0,0.0,3.0,28,3
102361,0,F,0,112500.0,539100.0,29376.0,450000.0,Higher education,Widow,Pensioner,Unknown,1.0,N,N,House / apartment,0.674582555434781,0.434733248750173,2.0,0.0,1.0,1.0,63,1000
102362,0,F,0,171000.0,981000.0,27108.0,981000.0,Higher education,Single,Commercial associate,Core staff,1.0,Y,Y,House / apartment,0.7600101707604442,0.5352762504724826,2.0,0.0,0.0,0.0,34,1
102363,0,M,0,144000.0,1125000.0,33025.5,1125000.0,Higher education,Civil marriage,Commercial associate,Unknown,2.0,Y,Y,House / apartment,0.6694736942712936,0.5352762504724826,2.0,0.0,0.0,0.0,47,3
102364,0,M,1,252000.0,814041.0,23931.0,679500.0,Secondary,Married,Working,Security staff,3.0,Y,N,House / apartment,0.4945898680471389,0.6863823354047934,2.0,0.0,2.0,3.0,36,3
102365,0,F,0,225000.0,270000.0,13500.0,270000.0,Higher education,Single,Commercial associate,Unknown,1.0,Y,N,House / apartment,0.0034447353207319,0.326475210066026,2.0,0.0,0.0,1.0,21,2
102366,0,F,0,166500.0,1078200.0,31653.0,900000.0,Secondary,Married,Working,Core staff,2.0,N,N,House / apartment,0.5665200042056079,0.1684161714286957,2.0,0.0,0.0,2.0,43,22
102367,0,M,2,173250.0,1236816.0,36288.0,1080000.0,Secondary,Married,Commercial associate,Laborers,4.0,Y,Y,House / apartment,0.5773608200917196,0.5638350489514956,2.0,0.0,0.0,1.0,39,2
102368,0,F,1,126000.0,301464.0,22068.0,238500.0,Secondary,Civil marriage,Commercial associate,Laborers,3.0,N,Y,House / apartment,0.4886545560501081,0.2851799046358216,2.0,0.0,1.0,1.0,31,0
102369,0,F,1,148500.0,180000.0,9000.0,180000.0,Secondary,Widow,State servant,Unknown,2.0,N,Y,House / apartment,0.5521461687951632,0.4920600938649263,3.0,0.0,1.0,0.0,39,10
102370,0,F,0,450000.0,135000.0,14175.0,135000.0,Secondary,Married,Commercial associate,Sales staff,2.0,Y,N,House / apartment,0.7215109869132493,0.237916079507114,1.0,1.0,0.0,2.0,37,7
102371,0,M,0,189000.0,1256400.0,36864.0,900000.0,Secondary,Married,Commercial associate,Security staff,2.0,N,Y,House / apartment,0.6459687745949915,0.5352762504724826,2.0,0.0,2.0,4.0,42,5
102372,0,F,0,270000.0,284400.0,18643.5,225000.0,Higher education,Married,Working,Accountants,2.0,N,Y,House / apartment,0.552108316463754,0.524496446363472,2.0,0.0,0.0,5.0,49,4
102373,0,M,2,202500.0,640080.0,29970.0,450000.0,Higher education,Married,Commercial associate,Managers,4.0,Y,Y,House / apartment,0.4037592228178608,0.5406544504453575,2.0,0.0,0.0,2.0,28,2
102375,0,F,0,135000.0,750154.5,38430.0,670500.0,Secondary,Married,Working,Cooking staff,2.0,N,Y,House / apartment,0.4742918961825186,0.3825018041447388,2.0,0.0,0.0,10.0,52,7
102376,1,F,0,135000.0,495000.0,39240.0,495000.0,Secondary,Married,Working,Sales staff,2.0,N,Y,House / apartment,0.0151581103583317,0.1830351672178103,3.0,0.0,0.0,3.0,36,1
102377,0,F,0,135000.0,508495.5,20295.0,454500.0,Higher education,Single,Pensioner,Unknown,1.0,N,Y,House / apartment,0.2860362914689411,0.6178261467332483,1.0,0.0,1.0,2.0,60,1000
102378,0,M,0,180000.0,585000.0,29997.0,585000.0,Incomplete higher,Civil marriage,Working,Laborers,2.0,Y,Y,With parents,0.3258625457860392,0.3740208032583212,2.0,0.0,0.0,1.0,27,3
102379,0,M,0,112500.0,497520.0,32391.0,450000.0,Secondary,Married,Working,Drivers,2.0,Y,Y,House / apartment,0.6799643899287258,0.470456116119975,2.0,0.0,0.0,0.0,44,6
102381,0,F,0,171000.0,845811.0,33673.5,756000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.7593794167902185,0.5352762504724826,2.0,0.0,1.0,6.0,51,1000
102382,0,F,0,90000.0,765000.0,22495.5,765000.0,Secondary,Married,Working,Unknown,2.0,N,N,Rented apartment,0.5635210727421496,0.5902333386185574,2.0,0.0,0.0,2.0,41,4
102383,0,F,1,108000.0,675000.0,32602.5,675000.0,Secondary,Married,Commercial associate,Sales staff,3.0,N,N,House / apartment,0.4965741936061104,0.3910549766342248,3.0,0.0,0.0,2.0,39,4
102384,0,F,0,58500.0,177903.0,6997.5,148500.0,Secondary,Widow,Pensioner,Unknown,1.0,N,N,House / apartment,0.5417860787188443,0.6894791426446275,2.0,0.0,0.0,2.0,62,1000
102385,0,F,0,81000.0,270000.0,26833.5,270000.0,Secondary,Married,Working,Unknown,2.0,N,N,House / apartment,0.5772807776900699,0.5352762504724826,2.0,0.0,0.0,0.0,41,5
102386,0,F,0,90000.0,259794.0,26748.0,229500.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.6834092669335285,0.6430255641096323,2.0,0.0,0.0,2.0,59,1000
102388,0,F,0,135000.0,787131.0,30631.5,679500.0,Higher education,Married,Working,Unknown,2.0,Y,Y,House / apartment,0.6839436605642542,0.6910212267577837,1.0,2.0,0.0,1.0,43,1
102389,0,M,1,157500.0,656811.0,23719.5,567000.0,Higher education,Separated,Working,Managers,2.0,Y,N,House / apartment,0.5390216065117245,0.5136937663039473,2.0,0.0,0.0,0.0,32,2
102390,0,M,1,135000.0,180000.0,9000.0,180000.0,Secondary,Married,Working,Security staff,3.0,Y,Y,House / apartment,0.3625362601630188,0.7675231046555077,3.0,0.0,0.0,2.0,40,16
102391,0,M,1,90000.0,526491.0,19039.5,454500.0,Secondary,Married,Working,Security staff,3.0,N,Y,House / apartment,0.3559072657911014,0.4596904504249018,2.0,1.0,0.0,0.0,36,16
102392,1,M,0,67500.0,808650.0,26217.0,675000.0,Secondary,Civil marriage,Working,Low-skill Laborers,2.0,N,N,House / apartment,0.5617399246315241,0.6785676886853644,2.0,0.0,0.0,0.0,45,7
102394,0,F,0,90000.0,62361.0,6205.5,58500.0,Secondary,Married,State servant,Core staff,2.0,N,Y,House / apartment,0.6064402653194001,0.722392890081304,2.0,0.0,0.0,4.0,55,15
102395,0,F,1,135000.0,337500.0,16875.0,337500.0,Secondary,Separated,Commercial associate,Private service staff,2.0,N,Y,House / apartment,0.7004479577843421,0.7610263695502636,2.0,0.0,0.0,2.0,43,17
102396,0,F,0,225000.0,785398.5,33403.5,702000.0,Secondary,Married,Commercial associate,Core staff,2.0,N,Y,House / apartment,0.3134890329153517,0.7583930617144343,2.0,0.0,0.0,1.0,47,0
102397,0,F,0,121500.0,364500.0,17725.5,364500.0,Higher education,Married,Working,Sales staff,2.0,Y,Y,House / apartment,0.6952006028592825,0.7091891096653581,1.0,3.0,0.0,3.0,49,0
102398,0,M,2,112500.0,355536.0,15790.5,270000.0,Secondary,Married,Working,Security staff,4.0,N,N,House / apartment,0.6536962253217555,0.4311917977993083,2.0,1.0,0.0,3.0,31,7
102399,0,M,1,135000.0,608076.0,29704.5,427500.0,Secondary,Single,Working,Drivers,2.0,Y,Y,House / apartment,0.5898904096978037,0.2881295999178507,2.0,0.0,0.0,2.0,33,2
102400,0,F,1,54000.0,1078200.0,31522.5,900000.0,Secondary,Married,Pensioner,Unknown,3.0,Y,N,House / apartment,0.6820925034031877,0.7091891096653581,2.0,0.0,0.0,0.0,43,1000
102401,0,M,1,337500.0,360000.0,16780.5,360000.0,Higher education,Married,Working,High skill tech staff,3.0,Y,Y,House / apartment,0.2486643234548682,0.2580842039460289,3.0,0.0,0.0,3.0,34,11
102402,0,F,0,135000.0,835605.0,24561.0,697500.0,Secondary,Married,Working,Unknown,2.0,Y,Y,House / apartment,0.1877821123078156,0.6413682574954046,2.0,0.0,0.0,1.0,45,0
102404,0,M,2,211500.0,277969.5,16087.5,229500.0,Secondary,Married,Working,Core staff,4.0,Y,Y,House / apartment,0.3381165121351258,0.221335206354466,2.0,0.0,0.0,3.0,37,5
102405,0,M,1,157500.0,161730.0,12829.5,135000.0,Secondary,Single,Working,Security staff,2.0,Y,Y,House / apartment,0.3486077164584704,0.2608559142068693,2.0,0.0,0.0,0.0,30,1
102406,0,M,2,144000.0,450000.0,23562.0,450000.0,Secondary,Married,Working,Laborers,4.0,Y,Y,House / apartment,0.5916508859176991,0.5352762504724826,2.0,0.0,0.0,0.0,30,1
102407,1,M,0,108000.0,254700.0,16582.5,225000.0,Incomplete higher,Single,Commercial associate,Core staff,1.0,N,N,House / apartment,0.353634694654766,0.1735274304649146,2.0,0.0,0.0,4.0,23,3
102408,0,F,0,112500.0,576000.0,25501.5,576000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.2015308943972451,0.6738300778602003,2.0,0.0,0.0,4.0,61,1000
102409,0,F,0,180000.0,450000.0,22977.0,450000.0,Secondary,Separated,Working,Unknown,1.0,N,N,House / apartment,0.4835579251810816,0.5352762504724826,2.0,0.0,0.0,0.0,42,7
102410,0,F,2,315000.0,492543.0,33043.5,445500.0,Secondary,Separated,Commercial associate,Laborers,3.0,Y,N,House / apartment,0.6444720627546021,0.2539628093363117,1.0,0.0,0.0,2.0,46,5
102411,0,F,0,157500.0,755190.0,32125.5,675000.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.6369414775209512,0.7366226976503176,2.0,0.0,0.0,1.0,63,1000
102412,0,F,0,135000.0,675000.0,45423.0,675000.0,Higher education,Married,Commercial associate,High skill tech staff,2.0,N,N,House / apartment,0.7615384211289409,0.8214433128935934,2.0,0.0,0.0,1.0,45,22
102417,0,M,1,225000.0,1046142.0,33876.0,913500.0,Secondary,Married,Commercial associate,Sales staff,3.0,N,N,House / apartment,0.7535787165373711,0.5046813193144684,1.0,0.0,0.0,1.0,31,4
102418,0,M,0,270000.0,1133748.0,36702.0,990000.0,Secondary,Married,Working,Security staff,2.0,N,Y,House / apartment,0.7110821929164278,0.6610235391308081,2.0,7.0,0.0,5.0,52,18
102419,0,F,0,144000.0,491211.0,46768.5,472500.0,Secondary,Married,Pensioner,Unknown,2.0,N,Y,House / apartment,0.2631435910213423,0.633031641417419,2.0,0.0,0.0,2.0,65,1000
102420,0,F,0,90000.0,201474.0,19062.0,189000.0,Secondary,Married,Pensioner,Unknown,2.0,N,N,House / apartment,0.6123428946707863,0.6263042766749393,2.0,0.0,0.0,5.0,68,1000
102421,0,F,0,135000.0,601470.0,30708.0,450000.0,Secondary,Civil marriage,Working,Cooking staff,2.0,N,Y,House / apartment,0.0916474701669446,0.6246146584503397,3.0,0.0,0.0,4.0,35,1
102422,0,F,1,112500.0,808650.0,29839.5,675000.0,Secondary,Married,Commercial associate,Unknown,3.0,N,N,House / apartment,0.3266220001888651,0.7826078370261895,3.0,0.0,0.0,0.0,29,2
102423,0,M,0,144000.0,755190.0,34254.0,675000.0,Secondary,Married,Working,High skill tech staff,2.0,Y,Y,House / apartment,0.4916492436515189,0.6785676886853644,2.0,2.0,0.0,2.0,35,7
102424,0,F,0,90000.0,361998.0,17545.5,292500.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.3453820529066221,0.6347055309763198,2.0,0.0,0.0,2.0,57,1000
102425,0,F,0,292500.0,943902.0,63463.5,904500.0,Secondary,Widow,Working,Laborers,1.0,N,N,House / apartment,0.6619945153456122,0.4436153084085652,2.0,0.0,0.0,2.0,61,40
102426,0,F,1,315000.0,215640.0,16933.5,180000.0,Secondary,Married,Working,Accountants,3.0,Y,Y,House / apartment,0.7106237350833888,0.6092756673894402,1.0,0.0,2.0,2.0,37,14
102427,0,M,1,180000.0,473661.0,23166.0,333000.0,Secondary,Married,Working,Laborers,3.0,Y,N,House / apartment,0.6473278532446918,0.5352762504724826,1.0,0.0,0.0,1.0,31,4
102428,0,F,0,108000.0,314100.0,12586.5,225000.0,Secondary,Widow,Pensioner,Unknown,1.0,N,Y,House / apartment,0.7366472721451783,0.3296550543128238,2.0,0.0,0.0,3.0,57,1000
102429,0,M,1,135000.0,755190.0,36459.0,675000.0,Secondary,Married,Pensioner,Unknown,3.0,N,Y,House / apartment,0.6492375170387852,0.5352762504724826,2.0,0.0,0.0,0.0,64,1000
102430,0,M,0,126000.0,225000.0,17410.5,225000.0,Secondary,Married,Working,Unknown,2.0,N,Y,House / apartment,0.2547599571469118,0.6006575372857061,2.0,0.0,0.0,3.0,54,9
102431,0,F,0,180000.0,463284.0,17595.0,382500.0,Secondary,Married,Working,Sales staff,2.0,N,N,House / apartment,0.3850477181323981,0.5136937663039473,3.0,0.0,0.0,2.0,53,2
102432,0,F,1,180000.0,724500.0,23499.0,724500.0,Secondary,Married,Working,Managers,3.0,N,Y,House / apartment,0.6454184754273967,0.5352762504724826,2.0,0.0,0.0,0.0,30,0
102433,0,F,1,90000.0,312840.0,21037.5,247500.0,Secondary,Married,Working,Medicine staff,3.0,Y,Y,House / apartment,0.2858978721410488,0.6144143775673561,2.0,1.0,0.0,3.0,40,1
102434,0,F,1,67500.0,284400.0,10849.5,225000.0,Higher education,Married,Working,Medicine staff,3.0,N,Y,House / apartment,0.6254529330572789,0.520897599048938,3.0,0.0,0.0,0.0,46,11
102435,0,F,1,256500.0,967428.0,28417.5,693000.0,Secondary,Separated,Working,Unknown,2.0,N,Y,House / apartment,0.7530748358042298,0.5352762504724826,2.0,0.0,0.0,2.0,53,0
102436,0,M,1,135000.0,180000.0,9000.0,180000.0,Secondary,Married,Working,Managers,3.0,N,N,House / apartment,0.6558760721300935,0.4365064990977374,2.0,0.0,0.0,0.0,38,7
